Frame,Name_Time (Seconds),0_X,0_Y,0_Z,1_X,1_Y,1_Z,2_X,2_Y,2_Z,3_X,3_Y,3_Z,4_X,4_Y,4_Z,5_X,5_Y,5_Z,6_X,6_Y,6_Z
106,0.883333,-54.229893,194.565521,582.965454,-34.913254,108.954971,513.470337,-53.343456,91.064934,497.601898,-39.613983,70.289581,486.921112,-56.300045,50.856987,479.27832,-43.199627,30.842712,472.293915,-59.511219,12.649324,466.589813
107,0.891667,-54.22958,194.562378,582.961365,-34.914635,108.952377,513.479797,-53.347713,91.06324,497.60498,-39.614838,70.287178,486.925964,-56.300552,50.858055,479.2771,-43.202621,30.83954,472.295197,-59.511986,12.645582,466.595093
108,0.9,-54.231026,194.56514,582.969849,-34.912815,108.955147,513.471802,-53.34494,91.06353,497.600006,-39.616634,70.289474,486.932587,-56.301174,50.858589,479.279755,-43.205364,30.839167,472.299896,-59.511536,12.646636,466.596405
109,0.908333,-54.231644,194.565506,582.96698,-34.913269,108.953186,513.45874,-53.346928,91.065125,497.604279,-39.613964,70.287628,486.923431,-56.299885,50.855408,479.268799,-43.198769,30.838385,472.287811,-59.511169,12.646713,466.588715
110,0.916667,-54.23151,194.566925,582.96875,-34.91333,108.954536,513.471191,-53.348122,91.062294,497.603943,-39.614185,70.288025,486.925781,-56.300785,50.857491,479.274536,-43.201267,30.841623,472.292694,-59.51141,12.649731,466.588684
111,0.925,-54.229893,194.561768,582.958862,-34.912903,108.952156,513.45575,-53.344963,91.061592,497.598511,-39.615227,70.287132,486.921417,-56.300022,50.858574,479.270813,-43.199451,30.838047,472.287933,-59.509678,12.648779,466.579773
112,0.933333,-54.227886,194.56134,582.957703,-34.916077,108.948853,513.461853,-53.344177,91.066025,497.599548,-39.614422,70.285393,486.919373,-56.300682,50.85659,479.275391,-43.200584,30.840387,472.29715,-59.511387,12.646139,466.593231
113,0.941667,-54.230949,194.564636,582.973328,-34.914234,108.951218,513.46405,-53.346256,91.06292,497.599976,-39.616291,70.286789,486.929688,-56.301601,50.856068,479.278839,-43.20237,30.843702,472.29248,-59.510162,12.643694,466.579468
114,0.95,-54.22987,194.557877,582.954285,-34.912014,108.951408,513.461853,-53.346622,91.065506,497.611694,-39.612862,70.288696,486.922241,-56.302547,50.855301,479.271423,-43.201042,30.843817,472.292206,-59.510559,12.644871,466.587769
115,0.958333,-54.230125,194.562302,582.957642,-34.913754,108.953712,513.467163,-53.346626,91.066605,497.604858,-39.614365,70.29023,486.925293,-56.30048,50.856808,479.271942,-43.201111,30.839746,472.291504,-59.512947,12.644683,466.59259
116,0.966667,-54.231243,194.562866,582.957947,-34.914749,108.952568,513.469788,-53.346825,91.065216,497.6091,-39.615757,70.290649,486.92218,-56.299656,50.859436,479.274811,-43.201641,30.839687,472.288177,-59.511475,12.643415,466.591125
117,0.975,-54.228283,194.562302,582.957825,-34.912586,108.953499,513.463623,-53.345245,91.063812,497.603333,-39.617081,70.289772,486.933014,-56.302616,50.858223,479.277924,-43.203304,30.84071,472.294525,-59.513779,12.646693,466.592499
118,0.983333,-54.230122,194.561462,582.957397,-34.912056,108.953438,513.474731,-53.346317,91.065628,497.609741,-39.615002,70.287781,486.929321,-56.301544,50.856922,479.276978,-43.20253,30.83931,472.291901,-59.510895,12.647841,466.590057
119,0.991667,-54.23056,194.561508,582.963501,-34.913105,108.948112,513.461182,-53.343479,91.065361,497.597992,-39.61544,70.285156,486.925598,-56.301022,50.855278,479.272522,-43.202988,30.838165,472.290283,-59.512985,12.643537,466.596466
120,1,-54.229515,194.561203,582.961853,-34.913334,108.955399,513.47052,-53.345963,91.0672,497.606964,-39.616379,70.291054,486.930969,-56.301544,50.857708,479.282928,-43.20266,30.839642,472.294434,-59.511646,12.648057,466.584473
121,1.008333,-54.230022,194.565582,582.965332,-34.911896,108.951294,513.466492,-53.34753,91.062798,497.609894,-39.614243,70.28759,486.915222,-56.299778,50.858521,479.274811,-43.202393,30.842615,472.296295,-59.511223,12.647129,466.589935
122,1.016667,-54.231567,194.564926,582.960388,-34.913719,108.954849,513.473877,-53.346188,91.061943,497.601227,-39.616451,70.286751,486.930817,-56.301357,50.857876,479.278168,-43.201263,30.842955,472.294525,-59.511322,12.648551,466.588043
123,1.025,-54.231461,194.566681,582.963196,-34.911438,108.952148,513.464478,-53.348213,91.062698,497.605103,-39.615128,70.289864,486.932068,-56.301575,50.857834,479.27887,-43.19986,30.84111,472.289551,-59.510567,12.650556,466.591003
124,1.033333,-54.229591,194.56279,582.953003,-34.914669,108.95179,513.464417,-53.34568,91.062996,497.592987,-39.614826,70.289093,486.927063,-56.298359,50.857849,479.274719,-43.201492,30.845659,472.291046,-59.510681,12.647482,466.587891
125,1.041667,-54.230698,194.563995,582.962036,-34.911987,108.952866,513.46991,-53.348415,91.065956,497.611328,-39.614311,70.289108,486.928131,-56.30027,50.856483,479.275024,-43.201378,30.838804,472.294769,-59.512447,12.646855,466.597931
126,1.05,-54.230843,194.560608,582.957703,-34.912796,108.948875,513.45874,-53.344311,91.063713,497.602295,-39.615181,70.288994,486.919037,-56.300205,50.857513,479.272827,-43.201576,30.837681,472.284607,-59.512383,12.648815,466.590057
127,1.058333,-54.230728,194.561996,582.964294,-34.91563,108.951309,513.469482,-53.349213,91.06675,497.610687,-39.614929,70.290192,486.925385,-56.30228,50.858463,479.272461,-43.202377,30.840471,472.295746,-59.513199,12.64669,466.588135
128,1.066667,-54.231033,194.562485,582.961487,-34.913528,108.952194,513.45282,-53.343761,91.067009,497.593292,-39.616497,70.292717,486.933075,-56.299809,50.858978,479.268799,-43.201344,30.845451,472.289703,-59.512131,12.645211,466.588715
129,1.075,-54.229809,194.566025,582.965027,-34.913326,108.953911,513.458008,-53.34343,91.06739,497.592957,-39.613747,70.29277,486.928192,-56.302021,50.860336,479.275848,-43.201294,30.842001,472.295654,-59.511986,12.646233,466.587677
130,1.083333,-54.23093,194.564529,582.966797,-34.914913,108.95285,513.458557,-53.3447,91.067459,497.599487,-39.61681,70.290764,486.929108,-56.301308,50.858906,479.287689,-43.204117,30.843143,472.294891,-59.511665,12.648373,466.586609
131,1.091667,-54.23077,194.560013,582.960266,-34.912636,108.95118,513.463379,-53.344723,91.066742,497.605621,-39.613758,70.290367,486.923737,-56.301746,50.860085,479.289856,-43.200504,30.840387,472.284607,-59.512245,12.648761,466.578705
132,1.1,-54.231647,194.564011,582.963989,-34.913067,108.952301,513.463196,-53.347843,91.063652,497.607361,-39.615387,70.289581,486.931915,-56.300861,50.857834,479.274811,-43.201366,30.845295,472.290741,-59.512573,12.65081,466.589478
133,1.108333,-54.231361,194.561218,582.954407,-34.913158,108.951042,513.467834,-53.346863,91.062637,497.605347,-39.614017,70.287842,486.926727,-56.300941,50.860447,479.276062,-43.200123,30.841103,472.288055,-59.511345,12.651412,466.586395
134,1.116667,-54.230595,194.56485,582.962219,-34.913052,108.950455,513.461426,-53.345474,91.063995,497.605896,-39.614567,70.29081,486.92981,-56.300682,50.859715,479.277832,-43.200588,30.845819,472.297546,-59.511181,12.649667,466.57962
135,1.125,-54.230301,194.565445,582.959778,-34.913208,108.955597,513.47052,-53.343826,91.063499,497.599121,-39.614815,70.291183,486.922882,-56.301895,50.858509,479.280457,-43.201096,30.844185,472.290649,-59.510777,12.652181,466.583862
136,1.133333,-54.231087,194.561676,582.957764,-34.915283,108.951439,513.464844,-53.348789,91.064072,497.60611,-39.615211,70.290222,486.929016,-56.301929,50.858734,479.277679,-43.201214,30.842394,472.295715,-59.510941,12.650722,466.583923
137,1.141667,-54.230526,194.559692,582.958679,-34.912727,108.950699,513.472168,-53.346478,91.061455,497.591736,-39.616703,70.287285,486.920868,-56.30175,50.857162,479.27475,-43.199509,30.838993,472.285431,-59.511364,12.649199,466.587189
138,1.15,-54.230881,194.561874,582.964661,-34.915089,108.950027,513.467163,-53.346359,91.065048,497.612305,-39.61515,70.290565,486.92572,-56.301296,50.85783,479.275146,-43.201302,30.84034,472.291962,-59.510159,12.648782,466.592346
139,1.158333,-54.230587,194.564194,582.963684,-34.914471,108.956642,513.469421,-53.346104,91.065536,497.602142,-39.616638,70.293297,486.931305,-56.302906,50.859657,479.286102,-43.202534,30.840294,472.288635,-59.514992,12.646338,466.594849
140,1.166667,-54.232296,194.570587,582.973755,-34.910881,108.95295,513.460205,-53.345055,91.068169,497.602661,-39.614906,70.291389,486.92395,-56.299664,50.859867,479.270355,-43.201561,30.840313,472.290833,-59.511894,12.646942,466.584137
141,1.175,-54.229778,194.565903,582.964294,-34.913288,108.95842,513.462708,-53.345055,91.067581,497.598206,-39.614349,70.293045,486.922638,-56.30003,50.858921,479.268585,-43.200508,30.84271,472.280945,-59.512501,12.646651,466.588562
142,1.183333,-54.230656,194.563385,582.964355,-34.912674,108.953712,513.462158,-53.345707,91.065117,497.610291,-39.615143,70.290634,486.924683,-56.302246,50.856232,479.274414,-43.201992,30.843725,472.287079,-59.511478,12.649461,466.590607
143,1.191667,-54.230515,194.563324,582.966125,-34.91518,108.955856,513.476868,-53.347347,91.067383,497.614655,-39.6147,70.28894,486.931152,-56.302528,50.856052,479.27536,-43.20171,30.841183,472.295837,-59.511894,12.650204,466.584412
144,1.2,-54.229057,194.560074,582.956299,-34.914162,108.953278,513.473572,-53.345589,91.0672,497.602905,-39.614899,70.290985,486.926331,-56.299889,50.856285,479.274353,-43.201206,30.842705,472.292999,-59.509766,12.648433,466.585907
145,1.208333,-54.230431,194.567398,582.97229,-34.913654,108.951599,513.458069,-53.343819,91.066605,497.596405,-39.617413,70.288162,486.92572,-56.302044,50.857567,479.280457,-43.199841,30.844063,472.296417,-59.512169,12.65244,466.579285
146,1.216667,-54.231281,194.563339,582.959045,-34.912636,108.949806,513.463928,-53.34549,91.062805,497.5914,-39.615658,70.287865,486.927307,-56.302151,50.858524,479.27121,-43.202816,30.84668,472.298676,-59.510784,12.65162,466.585175
147,1.225,-54.232288,194.566101,582.973328,-34.915268,108.951782,513.461365,-53.346626,91.063385,497.610107,-39.615925,70.288635,486.920258,-56.300549,50.857159,479.265533,-43.202755,30.84329,472.298462,-59.511715,12.651324,466.589691
148,1.233333,-54.230209,194.563751,582.962402,-34.912342,108.953514,513.468018,-53.345734,91.063843,497.595184,-39.615257,70.290108,486.928467,-56.300713,50.860966,479.28186,-43.20137,30.841629,472.298462,-59.509521,12.650793,466.587677
149,1.241667,-54.228863,194.565903,582.962341,-34.912895,108.959007,513.468994,-53.348774,91.066353,497.606995,-39.615093,70.288559,486.922668,-56.301525,50.861332,479.276672,-43.203323,30.841606,472.294769,-59.514065,12.653855,466.588013
150,1.25,-54.230122,194.562271,582.955566,-34.913586,108.950546,513.466248,-53.347466,91.066544,497.611115,-39.613445,70.288239,486.921387,-56.301762,50.856762,479.275146,-43.201054,30.840239,472.289337,-59.511581,12.64826,466.591736
151,1.258333,-54.231392,194.561661,582.961365,-34.914413,108.950966,513.471252,-53.347187,91.066742,497.612457,-39.615582,70.28701,486.919373,-56.302849,50.857937,479.282104,-43.201324,30.839294,472.298889,-59.511456,12.644107,466.585419
152,1.266667,-54.2313,194.560455,582.954468,-34.916424,108.960701,513.478821,-53.347794,91.066856,497.609406,-39.615261,70.290405,486.925354,-56.300976,50.857582,479.282135,-43.203625,30.839911,472.29776,-59.513824,12.645549,466.582428
153,1.275,-54.229523,194.563736,582.960266,-34.914726,108.954033,513.458191,-53.343208,91.068115,497.603119,-39.616955,70.292175,486.935242,-56.302635,50.859585,479.280914,-43.202824,30.845114,472.291107,-59.515385,12.643036,466.582245
154,1.283333,-54.23035,194.564117,582.960022,-34.914242,108.956657,513.470093,-53.346783,91.067421,497.6138,-39.614861,70.290497,486.928986,-56.301037,50.860161,479.27359,-43.202721,30.842505,472.292267,-59.511604,12.647401,466.590546
155,1.291667,-54.229195,194.563034,582.958801,-34.915146,108.954231,513.469482,-53.3451,91.063194,497.605255,-39.614792,70.290535,486.927795,-56.300995,50.859596,479.281403,-43.202538,30.841923,472.293884,-59.511642,12.646635,466.587708
156,1.3,-54.230907,194.562424,582.965759,-34.913731,108.951721,513.465454,-53.346359,91.064484,497.606995,-39.614727,70.287064,486.928864,-56.300083,50.856678,479.274719,-43.200268,30.838911,472.29248,-59.510048,12.643827,466.594086
157,1.308333,-54.231716,194.561279,582.965698,-34.913754,108.948944,513.468506,-53.345444,91.062469,497.598663,-39.614483,70.287941,486.925873,-56.30069,50.855415,479.276123,-43.201496,30.839077,472.294647,-59.512695,12.645708,466.584351
158,1.316667,-54.229939,194.565552,582.96759,-34.912338,108.949066,513.4552,-53.346424,91.065697,497.618347,-39.614124,70.290955,486.932495,-56.300644,50.856228,479.279327,-43.198723,30.839743,472.290375,-59.509834,12.650146,466.592896
159,1.325,-54.231556,194.566177,582.964478,-34.914608,108.952988,513.469604,-53.348259,91.064606,497.608887,-39.613068,70.289108,486.921997,-56.299732,50.85928,479.280457,-43.201794,30.840277,472.297211,-59.509651,12.647611,466.596283
160,1.333333,-54.229435,194.566025,582.962463,-34.914463,108.954857,513.473328,-53.347221,91.061462,497.599731,-39.614891,70.286179,486.923523,-56.301067,50.858402,479.277405,-43.199585,30.840551,472.290924,-59.510628,12.647493,466.589478
161,1.341667,-54.230705,194.562057,582.963318,-34.911282,108.952713,513.467529,-53.347218,91.061768,497.608337,-39.614304,70.284828,486.927704,-56.301548,50.85915,479.283142,-43.201607,30.837648,472.300934,-59.509933,12.646911,466.590393
162,1.35,-54.231094,194.563705,582.974487,-34.914162,108.950378,513.467529,-53.344452,91.062408,497.606171,-39.615135,70.285995,486.918762,-56.302666,50.856365,479.282745,-43.20129,30.838528,472.29068,-59.513351,12.645068,466.594177
163,1.358333,-54.230068,194.5625,582.968872,-34.912121,108.952408,513.480225,-53.342751,91.063568,497.595673,-39.615746,70.289909,486.935913,-56.303768,50.85524,479.2836,-43.202713,30.838964,472.299652,-59.512672,12.646541,466.584778
164,1.366667,-54.230873,194.562927,582.962769,-34.911667,108.953606,513.452576,-53.346134,91.065544,497.60849,-39.614399,70.289482,486.928467,-56.30061,50.856033,479.278351,-43.202869,30.842255,472.290161,-59.512222,12.647707,466.5914
165,1.375,-54.229248,194.565521,582.967529,-34.913181,108.953552,513.466187,-53.34811,91.067223,497.606415,-39.614521,70.28923,486.930756,-56.301617,50.85828,479.277893,-43.201115,30.840353,472.289459,-59.510891,12.644942,466.591705
166,1.383333,-54.230122,194.565353,582.961304,-34.913506,108.953529,513.461731,-53.344574,91.06562,497.599365,-39.614391,70.290909,486.936676,-56.301785,50.860237,479.277649,-43.202164,30.839432,472.295746,-59.514626,12.643373,466.600769
167,1.391667,-54.229534,194.564163,582.96637,-34.912685,108.953033,513.470398,-53.343773,91.063751,497.592712,-39.617283,70.290413,486.927765,-56.300865,50.856831,479.278198,-43.202736,30.839617,472.297638,-59.511108,12.642827,466.592377
168,1.4,-54.22945,194.562103,582.967041,-34.913204,108.953773,513.462463,-53.346619,91.064606,497.599854,-39.61676,70.289841,486.930695,-56.301239,50.857075,479.279541,-43.20084,30.837669,472.298096,-59.511055,12.646249,466.595062
169,1.408333,-54.230885,194.565079,582.971313,-34.912735,108.9533,513.47229,-53.346333,91.064354,497.602692,-39.615295,70.290161,486.929413,-56.30114,50.857525,479.281708,-43.2006,30.842562,472.285492,-59.511024,12.646818,466.591736
170,1.416667,-54.23233,194.564728,582.972473,-34.914207,108.951485,513.461121,-53.347183,91.064766,497.615662,-39.615887,70.289291,486.932678,-56.302563,50.858467,479.284973,-43.203381,30.84058,472.300385,-59.513161,12.650976,466.590668
171,1.425,-54.231979,194.564041,582.971924,-34.915802,108.958847,513.470337,-53.345169,91.06192,497.601135,-39.615494,70.287758,486.935669,-56.30344,50.856697,479.286377,-43.200848,30.838688,472.294373,-59.510349,12.646774,466.593506
172,1.433333,-54.230663,194.566391,582.966919,-34.911373,108.954086,513.465332,-53.347084,91.06604,497.612518,-39.616291,70.291664,486.933746,-56.302505,50.86039,479.279449,-43.202419,30.843571,472.293243,-59.511745,12.652674,466.595215
173,1.441667,-54.232647,194.566742,582.962524,-34.916138,108.953506,513.470825,-53.34866,91.067177,497.607849,-39.616119,70.291878,486.933228,-56.302399,50.860813,479.27948,-43.202717,30.849035,472.297302,-59.512299,12.652362,466.59433
174,1.45,-54.231674,194.563293,582.960388,-34.913937,108.950668,513.459839,-53.348438,91.063141,497.601135,-39.617867,70.288925,486.929321,-56.30265,50.858341,479.283417,-43.202099,30.842064,472.296509,-59.51487,12.643601,466.584198
175,1.458333,-54.229591,194.56575,582.977356,-34.912876,108.952499,513.479431,-53.347458,91.063217,497.61264,-39.615753,70.287064,486.930389,-56.300911,50.857162,479.286896,-43.202148,30.83803,472.30011,-59.511456,12.645575,466.59491
176,1.466667,-54.230637,194.560608,582.966919,-34.91539,108.947784,513.463196,-53.349258,91.062813,497.608093,-39.617615,70.287865,486.927582,-56.304111,50.857105,479.284149,-43.20356,30.83794,472.298523,-59.513805,12.645052,466.597687
177,1.475,-54.235435,194.563705,582.967224,-34.916687,108.954933,513.473389,-53.347252,91.067177,497.610992,-39.61837,70.292229,486.928925,-56.303558,50.858727,479.274078,-43.203369,30.839619,472.298248,-59.515076,12.648114,466.594055
178,1.483333,-54.23254,194.565735,582.967163,-34.91317,108.951324,513.457947,-53.347027,91.064369,497.602264,-39.61694,70.289162,486.927002,-56.301517,50.856506,479.274017,-43.201374,30.840666,472.295197,-59.513676,12.647452,466.596924
179,1.491667,-54.231045,194.562195,582.97052,-34.915081,108.947891,513.474426,-53.34734,91.063316,497.608643,-39.617043,70.285759,486.927063,-56.303158,50.85479,479.274109,-43.202866,30.835451,472.297791,-59.514256,12.643556,466.589569
180,1.5,-54.23317,194.558411,582.96814,-34.914433,108.944328,513.463989,-53.350498,91.065598,497.624237,-39.620445,70.288139,486.92691,-56.304577,50.854969,479.283936,-43.204823,30.835484,472.294647,-59.516922,12.64089,466.600403
181,1.508333,-54.235489,194.558701,582.969788,-34.914013,108.947456,513.461914,-53.348679,91.061714,497.596313,-39.619057,70.286423,486.936798,-56.306786,50.85519,479.285767,-43.206226,30.835922,472.297119,-59.515263,12.643448,466.5867
182,1.516667,-54.231819,194.564697,582.967651,-34.913296,108.955528,513.46582,-53.345619,91.07093,497.609344,-39.616234,70.293076,486.91864,-56.301796,50.862141,479.277008,-43.203133,30.846352,472.289703,-59.513416,12.65122,466.592346
183,1.525,-54.233459,194.586487,582.971741,-34.912498,108.971901,513.454895,-53.344093,91.081497,497.598511,-39.614227,70.302956,486.925537,-56.303921,50.872726,479.275269,-43.201019,30.860342,472.290558,-59.510761,12.665721,466.583435
184,1.533333,-54.2323,194.57428,582.963806,-34.912243,108.956726,513.462036,-53.347668,91.069176,497.610718,-39.615776,70.292503,486.933411,-56.302261,50.86071,479.278442,-43.204197,30.843275,472.298401,-59.513924,12.653836,466.590393
185,1.541667,-54.22628,194.556931,582.975586,-34.906372,108.941208,513.478882,-53.340687,91.055244,497.613434,-39.611206,70.280121,486.933075,-56.295593,50.849251,479.274872,-43.197781,30.831923,472.291748,-59.509041,12.639764,466.599548
186,1.55,-54.222309,194.555649,582.972046,-34.905655,108.942062,513.461365,-53.342663,91.057404,497.606232,-39.609005,70.283905,486.926727,-56.296127,50.85326,479.279327,-43.197697,30.838478,472.297913,-59.505024,12.649338,466.592072
187,1.558333,-54.230278,194.565933,582.963013,-34.915302,108.958763,513.462708,-53.347198,91.064438,497.593628,-39.616558,70.29361,486.929291,-56.299976,50.862473,479.274323,-43.20113,30.849642,472.294098,-59.508999,12.65622,466.587128
188,1.566667,-54.229702,194.57489,582.963867,-34.914268,108.95977,513.462036,-53.34523,91.073479,497.607452,-39.614445,70.297424,486.930878,-56.298683,50.865788,479.280884,-43.19894,30.84668,472.288757,-59.5089,12.656579,466.594086
189,1.575,-54.221394,194.566528,582.963562,-34.905556,108.95015,513.467957,-53.336758,91.06279,497.604462,-39.60828,70.289642,486.932556,-56.294666,50.857445,479.286072,-43.195099,30.83959,472.289185,-59.502663,12.645987,466.588379
190,1.583333,-54.225433,194.560059,582.975525,-34.907162,108.947464,513.471985,-53.340828,91.058594,497.607758,-39.614227,70.284386,486.935394,-56.295841,50.852844,479.280273,-43.196892,30.835737,472.288361,-59.506157,12.638672,466.59198
191,1.591667,-54.23077,194.565552,582.972107,-34.912136,108.955666,513.473328,-53.348293,91.066612,497.604553,-39.616108,70.291656,486.920288,-56.301952,50.858147,479.277954,-43.202362,30.842302,472.289612,-59.51162,12.647163,466.589722
