Format Version,1.24,Take Name,Take 2025-02-27 06.56.51 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-27 06.56.51.395 下午,Capture Start Frame,97609,Total Frames in Take,7724,Total Exported Frames,7724,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.216667,-0.000429,0.000049,-0.000020,1.000000,15.283648,101.409943,463.848419,4.795500,83.845314,453.297699,34.101826,107.698967,475.326172,6.953619,112.685493,462.921295,4.793974,83.852814,453.304535,34.102318,107.701347,475.326080,6.953210,112.677528,462.918152,13.613054,-16.856539,407.547028,50.303173,7.086040,414.084045,5.630169,-91.868660,387.347015,34.472294,-53.372547,378.655640,30.097044,-92.262932,369.586792,50.111015,-34.868893,390.359222,11.277411,-53.426846,394.270538,45.883514,-75.604156,379.647095,36.815952,-11.000136,392.890533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.000076,-0.000011,-0.000029,1.000000,15.286589,101.406387,463.844116,4.799402,83.849396,453.279755,34.103504,107.686989,475.328552,6.956861,112.682732,462.923981,4.800414,83.850281,453.280334,34.104515,107.685829,475.328705,6.954837,112.683052,462.923218,13.613528,-16.834900,407.546539,50.304401,7.082994,414.079529,5.628915,-91.864746,387.342285,34.471497,-53.374706,378.653320,30.095715,-92.263367,369.592621,50.109871,-34.865425,390.356110,11.277040,-53.422321,394.252960,45.886272,-75.605980,379.648621,36.812286,-11.000510,392.896576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,0.000049,-0.000203,0.000021,1.000000,15.286825,101.403358,463.836121,4.805436,83.847961,453.263336,34.098705,107.682953,475.329407,6.956335,112.679100,462.915588,4.804666,83.850204,453.263580,34.104893,107.682785,475.332550,6.950924,112.677078,462.912201,13.612326,-16.836014,407.541748,50.299454,7.085300,414.066467,5.632666,-91.864059,387.352539,34.475368,-53.371750,378.652863,30.098761,-92.269730,369.602661,50.109612,-34.865726,390.359100,11.277449,-53.429913,394.272095,45.884663,-75.601288,379.647156,36.814228,-10.998875,392.893982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,-0.000050,-0.000247,-0.000038,1.000000,15.286148,101.402206,463.832764,4.803639,83.845955,453.262543,34.097752,107.681870,475.326447,6.957060,112.678749,462.909241,4.803015,83.848618,453.263000,34.104870,107.681374,475.329987,6.950564,112.676628,462.905182,13.613414,-16.854559,407.536865,50.303864,7.082949,414.078247,5.631790,-91.867462,387.349060,34.473785,-53.370533,378.639008,30.094364,-92.266861,369.594330,50.109489,-34.864017,390.352966,11.281922,-53.433163,394.292938,45.884869,-75.603249,379.640839,36.814472,-11.001490,392.891388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.250000,0.000145,-0.000274,0.000054,1.000000,15.285336,101.400246,463.832611,4.806625,83.846169,453.255005,34.095165,107.678909,475.329712,6.954217,112.675613,462.913025,4.801147,83.839699,453.249084,34.104191,107.682838,475.336304,6.950612,112.677864,462.913330,13.612970,-16.855659,407.531097,50.302803,7.084705,414.073181,5.630832,-91.864334,387.341949,34.477005,-53.367867,378.652771,30.098146,-92.258629,369.585144,50.110832,-34.865356,390.362396,11.277528,-53.423119,394.253601,45.885548,-75.602127,379.647308,36.816227,-10.998810,392.881897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.258333,0.000149,-0.000510,0.000204,1.000000,15.285893,101.410591,463.846832,4.817421,83.853477,453.264130,34.088417,107.694771,475.352875,6.951841,112.683472,462.923431,4.804562,83.846558,453.255463,34.099884,107.705780,475.362152,6.953235,112.679520,462.922913,13.610504,-16.856127,407.540283,50.303730,7.081350,414.082275,5.631639,-91.867393,387.350647,34.474262,-53.372356,378.648163,30.097998,-92.262169,369.596802,50.111610,-34.861694,390.365387,11.273671,-53.423267,394.251556,45.883804,-75.599854,379.642029,36.814644,-11.000481,392.892914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.266667,-0.000093,-0.000530,0.000028,1.000000,15.282601,101.405518,463.840973,4.808377,83.846970,453.266327,34.086876,107.688652,475.344727,6.952554,112.680885,462.911774,4.803446,83.847061,453.263977,34.092274,107.692795,475.348846,6.952098,112.676727,462.910065,13.612533,-16.855335,407.532013,50.304165,7.087936,414.077118,5.627612,-91.862320,387.337311,34.470795,-53.373207,378.657928,30.094957,-92.261742,369.593811,50.109600,-34.865860,390.356354,11.277150,-53.432026,394.275269,45.884064,-75.605560,379.647491,36.816505,-11.002216,392.906067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.275000,-0.000129,0.000090,0.000063,1.000000,15.283297,101.404434,463.828857,4.797194,83.844391,453.268494,34.101383,107.689713,475.308838,6.951315,112.679153,462.909180,4.800443,83.851097,453.272217,34.100456,107.687523,475.303070,6.950111,112.675697,462.908752,13.610142,-16.855661,407.544220,50.306419,7.081026,414.090057,5.632204,-91.863152,387.347992,34.473068,-53.369984,378.647919,30.095417,-92.262642,369.585754,50.108452,-34.866585,390.369537,11.278713,-53.428276,394.264038,45.887783,-75.608765,379.653107,36.809818,-11.002434,392.876007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.283333,0.000081,0.000075,0.000145,1.000000,15.283937,101.401512,463.827576,4.801056,83.844185,453.259491,34.100636,107.685074,475.310760,6.950119,112.675240,462.912415,4.803524,83.844429,453.260712,34.097210,107.683113,475.308441,6.951075,112.677017,462.913483,13.615472,-16.856970,407.536804,50.303211,7.084419,414.082550,5.627862,-91.866539,387.343719,34.471935,-53.371033,378.640686,30.094530,-92.267860,369.593903,50.109806,-34.867680,390.360504,11.278331,-53.428802,394.258972,45.883659,-75.600662,379.642578,36.816978,-11.005697,392.899933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.291667,-0.000272,0.000029,-0.000138,1.000000,15.283952,101.403748,463.850403,4.792085,83.844910,453.293762,34.103161,107.684746,475.330902,6.956610,112.681549,462.926514,4.794783,83.852730,453.303009,34.103191,107.681374,475.331512,6.953826,112.678787,462.924500,13.609920,-16.855106,407.536774,50.304211,7.084127,414.080292,5.628762,-91.865799,387.342560,34.474075,-53.375900,378.664490,30.093708,-92.265747,369.589874,50.109516,-34.862492,390.370972,11.275736,-53.427883,394.273438,45.883904,-75.598740,379.645325,36.815006,-11.002347,392.884552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.300000,-0.000408,-0.000080,-0.000170,1.000000,15.281528,101.408379,463.861633,4.790839,83.847313,453.307495,34.098637,107.691307,475.344513,6.955107,112.686455,462.932861,4.796492,83.857689,453.313507,34.094105,107.686943,475.340973,6.954018,112.680573,462.930450,13.609838,-16.857399,407.538361,50.305592,7.085114,414.086182,5.628633,-91.862762,387.343048,34.466507,-53.374992,378.638123,30.094318,-92.271408,369.600677,50.110847,-34.866882,390.361664,11.276877,-53.427917,394.271667,45.883232,-75.603424,379.646362,36.815662,-10.999082,392.889038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.308333,-0.000001,-0.000152,0.000010,1.000000,15.286269,101.404327,463.839508,4.803435,83.848106,453.269531,34.099449,107.684654,475.330231,6.955925,112.680161,462.918701,4.804974,83.849365,453.264740,34.104023,107.682655,475.329346,6.952031,112.678513,462.914673,13.611586,-16.855911,407.541107,50.302731,7.082786,414.083618,5.630755,-91.868149,387.351349,34.473770,-53.373295,378.649048,30.095003,-92.264389,369.589996,50.109116,-34.864841,390.361847,11.276778,-53.420582,394.249603,45.883850,-75.603722,379.639954,36.821140,-11.000955,392.916290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.316667,-0.000125,-0.000290,-0.000094,1.000000,15.284580,101.402313,463.841064,4.800999,83.845657,453.272552,34.095898,107.681572,475.335419,6.956846,112.679657,462.915131,4.800695,83.850121,453.273804,34.102474,107.680923,475.338715,6.950566,112.675880,462.910522,13.619065,-16.839901,407.559021,50.303066,7.085327,414.077850,5.631735,-91.864708,387.349823,34.474873,-53.370701,378.660919,30.095648,-92.263412,369.595123,50.112579,-34.867153,390.366241,11.273756,-53.424564,394.257233,45.885052,-75.602219,379.642761,36.817719,-11.000287,392.900818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.325000,0.000114,-0.000251,0.000055,1.000000,15.286629,101.402184,463.838074,4.807462,83.847450,453.261993,34.096977,107.681587,475.333923,6.955447,112.677475,462.918182,4.804245,83.845642,453.257050,34.103844,107.685028,475.337189,6.953150,112.676193,462.917603,13.611093,-16.856283,407.539093,50.301170,7.085027,414.075287,5.630407,-91.863503,387.344910,34.476135,-53.374870,378.661255,30.099644,-92.264206,369.598633,50.109978,-34.865143,390.364502,11.280706,-53.432030,394.284210,45.885159,-75.603699,379.648499,36.819725,-11.000430,392.897552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.333333,-0.000217,-0.000543,-0.000122,1.000000,15.283168,101.406143,463.850800,4.803961,83.848114,453.280243,34.089012,107.686493,475.353516,6.956532,112.683777,462.918579,4.799299,83.851311,453.280731,34.099960,107.689835,475.362152,6.949564,112.678879,462.912872,13.609822,-16.835741,407.538940,50.306461,7.082920,414.091248,5.632357,-91.864967,387.343811,34.467476,-53.371902,378.642670,30.094152,-92.268036,369.587250,50.112694,-34.866432,390.362091,11.276279,-53.423618,394.244110,45.884434,-75.604919,379.648468,36.813499,-10.998322,392.887787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.341667,-0.000021,-0.000060,0.000104,1.000000,15.285583,101.409065,463.840057,4.804106,83.850449,453.272736,34.099693,107.693398,475.327087,6.952950,112.683296,462.920349,4.799716,83.852768,453.269226,34.104263,107.698837,475.325928,6.954131,112.676544,462.920044,13.614823,-16.856335,407.535980,50.308376,7.084035,414.092651,5.631529,-91.866753,387.353943,34.475243,-53.375885,378.659668,30.097500,-92.263931,369.590057,50.112434,-34.863964,390.365265,11.278027,-53.431683,394.270935,45.885559,-75.604042,379.648438,36.822056,-11.001946,392.911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.350000,0.000215,-0.000147,0.000117,1.000000,15.287719,101.405960,463.840088,4.808510,83.852058,453.262695,34.099686,107.685364,475.333313,6.954959,112.680412,462.924225,4.804658,83.848122,453.259491,34.105652,107.688026,475.337219,6.952866,112.681755,462.923553,13.612190,-16.855463,407.544189,50.300907,7.084859,414.067749,5.629641,-91.867256,387.348022,34.466732,-53.372620,378.643585,30.097641,-92.271652,369.595886,50.109489,-34.866486,390.362061,11.276094,-53.426662,394.258667,45.884655,-75.605286,379.647156,36.817966,-11.001654,392.899109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.358333,0.000022,-0.000451,0.000147,1.000000,15.284668,101.412743,463.854980,4.812986,83.854111,453.277954,34.089241,107.697739,475.357208,6.951776,112.686325,462.929657,4.799266,83.848412,453.271698,34.099628,107.712006,475.368561,6.953641,112.681091,462.929077,13.611431,-16.837563,407.540802,50.305645,7.084953,414.090271,5.628554,-91.864929,387.347046,34.471600,-53.373135,378.645752,30.099510,-92.271744,369.599640,50.110798,-34.864471,390.354645,11.279716,-53.426517,394.260071,45.884251,-75.603401,379.649811,36.813118,-11.001697,392.890961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.366667,0.000111,-0.000009,0.000063,1.000000,15.286053,101.406013,463.843597,4.802035,83.851051,453.272705,34.101871,107.685768,475.330292,6.954255,112.681175,462.927673,4.801539,83.850883,453.272278,34.102116,107.686264,475.330383,6.954506,112.680916,462.928009,13.612302,-16.854095,407.528015,50.303463,7.082159,414.073181,5.630716,-91.871231,387.354401,34.475475,-53.375038,378.665619,30.094477,-92.262482,369.606537,50.108536,-34.865181,390.368134,11.274810,-53.420063,394.247162,45.883045,-75.604393,379.642426,36.822327,-11.001503,392.918060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.375000,-0.000140,-0.000556,-0.000114,1.000000,15.283319,101.406586,463.848938,4.804664,83.850029,453.275421,34.088772,107.685463,475.353119,6.956522,112.684235,462.918243,4.800331,83.851219,453.274048,34.099144,107.690170,475.366302,6.949167,112.680656,462.911652,13.612413,-16.853422,407.548187,50.305775,7.082850,414.091095,5.630562,-91.867676,387.354126,34.472805,-53.371113,378.646484,30.094973,-92.269020,369.587921,50.108818,-34.869160,390.361084,11.272509,-53.426216,394.255402,45.879299,-75.605232,379.634369,36.814056,-11.001620,392.894012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.383333,-0.000097,0.000167,0.000076,1.000000,15.283010,101.408096,463.840118,4.795755,83.848450,453.280243,34.102692,107.693146,475.317627,6.950587,112.682648,462.922455,4.797596,83.854225,453.283875,34.097824,107.694466,475.311890,6.953257,112.677773,462.924133,13.612992,-16.854654,407.536285,50.302471,7.085321,414.069946,5.631113,-91.866013,387.358521,34.468124,-53.369808,378.630859,30.090624,-92.265404,369.590820,50.109783,-34.868710,390.362091,11.273785,-53.425980,394.258392,45.880180,-75.602165,379.640442,36.817177,-11.002854,392.905518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.391667,-0.000530,-0.000109,-0.000065,1.000000,15.282959,101.413658,463.849976,4.796557,83.847847,453.299500,34.098083,107.703308,475.332397,6.954236,112.689774,462.917969,4.794605,83.858757,453.303925,34.103584,107.707535,475.340637,6.950450,112.677773,462.911102,13.611374,-16.856453,407.539734,50.302364,7.084200,414.075623,5.631280,-91.862938,387.347443,34.466610,-53.375626,378.647217,30.093538,-92.266945,369.590363,50.107117,-34.867100,390.366486,11.276066,-53.429920,394.268250,45.882160,-75.603958,379.652344,36.813492,-11.004016,392.893250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.400000,-0.000988,-0.000397,-0.000314,0.999999,15.278546,101.405373,463.825256,4.789515,83.835098,453.284821,34.090164,107.696228,475.312775,6.955961,112.684753,462.878082,4.798699,83.854851,453.295593,34.097824,107.686531,475.314087,6.939047,112.674858,462.865997,13.610113,-16.853630,407.529846,50.305344,7.085427,414.088348,5.630486,-91.870087,387.354309,34.471348,-53.370686,378.648346,30.093950,-92.264740,369.595215,50.110126,-34.867554,390.362396,11.273671,-53.421436,394.239166,45.884365,-75.605690,379.651001,36.818073,-11.001529,392.900940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.408333,0.000028,-0.000573,-0.000017,1.000000,15.284695,101.406303,463.842926,4.809802,83.851257,453.263123,34.088543,107.684967,475.349823,6.955739,112.682640,462.915741,4.804705,83.845802,453.255096,34.099380,107.690674,475.362946,6.953221,112.685219,462.923645,13.613503,-16.854950,407.537140,50.304317,7.085648,414.076385,5.629581,-91.867378,387.357941,34.468761,-53.370171,378.633575,30.097622,-92.266876,369.604553,50.104839,-34.869480,390.345886,11.282302,-53.429970,394.289490,45.885803,-75.606781,379.652496,36.815174,-11.000113,392.883881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.416667,-0.000343,-0.000137,-0.000236,1.000000,15.283895,101.407455,463.853760,4.792108,83.849159,453.296112,34.100517,107.686409,475.339600,6.959064,112.686745,462.925476,4.795128,83.856934,453.300171,34.102238,107.683365,475.339600,6.954321,112.682098,462.921356,13.612044,-16.836760,407.545898,50.303917,7.084499,414.084381,5.628207,-91.867935,387.347534,34.471859,-53.370831,378.650146,30.094381,-92.268639,369.594879,50.109566,-34.865776,390.360229,11.272437,-53.426651,394.256744,45.882252,-75.602623,379.642090,36.813370,-11.000147,392.887543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.425000,-0.000070,0.000018,-0.000022,1.000000,15.284148,101.401146,463.828278,4.796586,83.844124,453.264282,34.101643,107.681862,475.311707,6.954216,112.677391,462.908722,4.803913,83.847748,453.261139,34.098747,107.676689,475.307556,6.950381,112.676834,462.905853,13.610394,-16.856550,407.535553,50.306526,7.083520,414.084961,5.631007,-91.864761,387.340118,34.468819,-53.369732,378.634186,30.092840,-92.264145,369.586456,50.110485,-34.868980,390.370850,11.280621,-53.425468,394.262024,45.883633,-75.603279,379.644104,36.822617,-11.004269,392.919128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.433333,0.000217,-0.000118,0.000289,1.000000,15.287424,101.412277,463.840607,4.813668,83.854805,453.263733,34.097878,107.698112,475.332764,6.950728,112.683853,462.925262,4.804909,83.847038,453.256775,34.104427,107.705658,475.338348,6.952905,112.684120,462.926575,13.611882,-16.853350,407.525421,50.306927,7.080495,414.087280,5.631467,-91.866043,387.346069,34.475620,-53.371082,378.658051,30.096573,-92.266373,369.593658,50.112659,-34.868011,390.367462,11.273380,-53.424046,394.255127,45.885326,-75.603851,379.647614,36.814972,-11.002687,392.883148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.441667,0.000028,-0.000078,0.000038,1.000000,15.287171,101.407043,463.846893,4.803766,83.850822,453.277496,34.101700,107.687798,475.335175,6.956050,112.682457,462.927948,4.801737,83.852554,453.279694,34.104172,107.684532,475.334229,6.954699,112.679138,462.924500,13.612047,-16.855505,407.540558,50.305130,7.083605,414.084106,5.631177,-91.865822,387.349304,34.475426,-53.369255,378.658783,30.096588,-92.268257,369.588531,50.112141,-34.867081,390.363129,11.283119,-53.431480,394.290253,45.886292,-75.603226,379.642975,36.815964,-11.000064,392.895172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.450000,-0.000138,-0.000052,0.000068,1.000000,15.285378,101.402916,463.834106,4.802482,83.842560,453.271057,34.100124,107.688622,475.319336,6.953530,112.677521,462.911835,4.806059,83.847961,453.274506,34.098839,107.685471,475.317749,6.951250,112.675323,462.910004,13.611946,-16.856674,407.544678,50.308624,7.084841,414.089539,5.628731,-91.867661,387.346436,34.476860,-53.371716,378.651794,30.098066,-92.267128,369.600006,50.110008,-34.863548,390.359436,11.276396,-53.420662,394.243439,45.885582,-75.602890,379.645203,36.814152,-11.003006,392.885681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.458333,0.000029,-0.000077,0.000076,1.000000,15.286275,101.404716,463.835205,4.804184,83.847717,453.265778,34.100349,107.686890,475.323456,6.954291,112.679497,462.916321,4.802801,83.848404,453.264893,34.103779,107.687325,475.327087,6.952950,112.679710,462.917175,13.611838,-16.853788,407.541565,50.303101,7.083998,414.078674,5.632209,-91.871391,387.352234,34.468056,-53.373638,378.640839,30.094364,-92.267426,369.599121,50.110237,-34.866230,390.359039,11.279994,-53.424995,394.263489,45.884369,-75.605965,379.646637,36.818237,-10.998219,392.889618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.466667,0.000374,-0.000018,0.000194,1.000000,15.287472,101.404785,463.841980,4.808262,83.852623,453.261688,34.101418,107.683441,475.332336,6.952734,112.678238,462.931854,4.805118,83.847321,453.258331,34.103767,107.685974,475.334229,6.953521,112.681038,462.933350,13.611356,-16.856823,407.541504,50.306549,7.082619,414.090027,5.632161,-91.864716,387.349854,34.474163,-53.375782,378.645020,30.097990,-92.267860,369.596039,50.109554,-34.866390,390.357941,11.277868,-53.434505,394.276093,45.882690,-75.606560,379.646729,36.818451,-11.002406,392.898590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.475000,0.000039,-0.000088,0.000066,1.000000,15.283289,101.399017,463.827148,4.801071,83.842468,453.257080,34.097233,107.680534,475.315948,6.951567,112.673996,462.908264,4.803063,83.847229,453.260590,34.094547,107.677902,475.311798,6.950620,112.670128,462.902527,13.613211,-16.856152,407.536163,50.300873,7.083244,414.075348,5.629480,-91.864464,387.343445,34.473511,-53.376465,378.662750,30.094963,-92.270218,369.593811,50.108963,-34.864525,390.364807,11.266666,-53.428982,394.281372,45.880829,-75.602066,379.639130,36.813148,-11.000405,392.886017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.483333,0.000188,0.000128,0.000289,1.000000,15.287451,101.408356,463.832550,4.808484,83.850281,453.261810,34.103565,107.694847,475.315094,6.950305,112.679886,462.920654,4.802842,83.845711,453.257751,34.106018,107.702759,475.317322,6.954895,112.680099,462.924011,13.611934,-16.855862,407.543427,50.300583,7.084130,414.073883,5.631159,-91.867142,387.348480,34.471554,-53.370770,378.642242,30.094952,-92.268715,369.594604,50.110924,-34.863152,390.356720,11.271790,-53.426746,394.256226,45.882824,-75.606262,379.641266,36.814358,-11.000077,392.888458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.491667,0.000229,-0.000084,0.000198,1.000000,15.287263,101.406532,463.842346,4.809608,83.851204,453.265717,34.099640,107.688690,475.333374,6.952543,112.679642,462.927826,4.803493,83.846275,453.261169,34.105568,107.693611,475.338013,6.952729,112.679703,462.927795,13.612298,-16.854319,407.543915,50.304573,7.086074,414.082428,5.628540,-91.865257,387.346100,34.472786,-53.376392,378.659485,30.092735,-92.264709,369.581726,50.108109,-34.865562,390.355621,11.276721,-53.430176,394.273926,45.884159,-75.604416,379.647614,36.820122,-11.006065,392.916077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.500000,-0.000514,0.000343,-0.000165,1.000000,15.279635,101.404182,463.833282,4.780207,83.840797,453.291718,34.106373,107.689720,475.298920,6.952325,112.681984,462.909119,4.793505,83.859001,453.308868,34.090977,107.677361,475.281158,6.952137,112.676407,462.904266,13.613027,-16.834051,407.542572,50.303040,7.083067,414.078217,5.632059,-91.867126,387.356171,34.472031,-53.370735,378.644470,30.102434,-92.258087,369.609009,50.111153,-34.866184,390.354858,11.272011,-53.427700,394.259460,45.885124,-75.604057,379.645325,36.812241,-11.000459,392.884186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0.508333,-0.001035,-0.000889,-0.000455,0.999999,15.277773,101.408661,463.844635,4.794161,83.840355,453.295532,34.079849,107.695274,475.350067,6.959311,112.690300,462.888214,4.794406,83.855835,453.300568,34.099148,107.692368,475.359833,6.939641,112.677612,462.873291,13.610504,-16.854883,407.539062,50.302998,7.084340,414.074280,5.631310,-91.865883,387.347748,34.477951,-53.375549,378.656250,30.094959,-92.267914,369.600433,50.110104,-34.863682,390.359772,11.284216,-53.430523,394.281433,45.884308,-75.604233,379.646362,36.817688,-10.998613,392.899658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0.516667,-0.000244,-0.000187,-0.000079,1.000000,15.285980,101.404945,463.839722,4.800746,83.845451,453.277557,34.099483,107.687508,475.328674,6.957716,112.681816,462.912842,4.804182,83.851860,453.280701,34.104557,107.683731,475.329651,6.949176,112.679230,462.908752,13.611551,-16.856998,407.544647,50.303135,7.083816,414.076385,5.632563,-91.868103,387.358002,34.476028,-53.368393,378.653656,30.098351,-92.263763,369.584045,50.109779,-34.867004,390.357330,11.280436,-53.425270,394.255981,45.886730,-75.605865,379.649048,36.818233,-11.000326,392.904236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0.525000,-0.000137,-0.000187,0.000111,1.000000,15.285663,101.409050,463.840546,4.807134,83.847824,453.274597,34.096760,107.696335,475.330872,6.953094,112.682938,462.916077,4.799949,83.848022,453.270905,34.104923,107.702545,475.336853,6.952150,112.676620,462.913849,13.611481,-16.856771,407.535889,50.304722,7.084839,414.076324,5.631875,-91.867699,387.352478,34.477581,-53.370811,378.652252,30.096004,-92.264450,369.585510,50.112106,-34.863216,390.362610,11.283374,-53.436176,394.294098,45.887154,-75.601929,379.646576,36.816620,-11.002938,392.903717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0.533333,-0.000487,-0.000027,-0.000196,1.000000,15.283292,101.407303,463.846619,4.790558,83.845146,453.296356,34.101948,107.691040,475.326508,6.957370,112.685677,462.916931,4.794810,83.859550,453.302979,34.104687,107.687050,475.326843,6.950367,112.675400,462.910034,13.613019,-16.854656,407.533752,50.305763,7.082765,414.085846,5.630138,-91.863815,387.340118,34.468365,-53.368004,378.629364,30.099766,-92.266457,369.600281,50.112247,-34.866978,390.361328,11.282811,-53.433353,394.285919,45.884789,-75.603737,379.647125,36.817924,-11.002718,392.908356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0.541667,-0.000267,0.000510,-0.000013,1.000000,15.282709,101.403976,463.831696,4.785071,83.842621,453.284973,34.111382,107.689545,475.294128,6.951678,112.679703,462.915894,4.799280,83.853523,453.291565,34.097992,107.679260,475.280334,6.951274,112.678482,462.916473,13.611195,-16.854961,407.541260,50.307079,7.079459,414.084534,5.634432,-91.863571,387.348999,34.472374,-53.370678,378.642609,30.096037,-92.266243,369.589569,50.110661,-34.865181,390.361694,11.273126,-53.426292,394.257904,45.886005,-75.606117,379.642700,36.814560,-11.002287,392.881348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
